Mean,Std,Mean1,Std1
16.1875,0.0,1.0,0.0
21.458224152845894,0.0,1.4448735892945286,0.0
16.509757421332353,0.0,0.7775147767077888,0.0
14.177496575013473,0.0,1.3362413731082419,0.0
15.780910923324939,0.0,0.6880074465239253,0.0
12.179870188622514,0.0,1.2479869823752083,0.0
15.156015346988209,0.0,0.6311045740151106,0.0
10.887027232826183,0.0,1.1749193985006736,0.0
14.74147654305591,0.0,0.59378167823037,0.0
9.997311672380183,0.0,1.1133820234088923,0.0
14.488260401464965,0.0,0.5698145756005603,0.0
9.410715595640545,0.0,1.0606772299820868,0.0
14.353809512610797,0.0,0.5552674360634149,0.0
9.058756068996464,0.0,1.0150517511978927,0.0
14.30611954483789,0.0,0.5474215436601848,0.0
8.888287279978242,0.0,0.975277722491436,0.0
14.320791539580453,0.0,0.5443073299467635,0.0
8.85706920581993,0.0,0.9404285423327707,0.0
14.379012044551875,0.0,0.5444665051580643,0.0
8.931287985064017,0.0,0.90976636956854,0.0
14.46624065355195,0.0,0.546814504270849,0.0
9.08383350308371,0.0,0.8826830129132978,0.0
14.571282954828568,0.0,0.5505486904497563,0.0
9.293002031209465,0.0,0.8586665877628988,0.0
14.6855916259757,0.0,0.5550806496032594,0.0
9.541477815695863,0.0,0.8372810812068286,0.0
14.802719705235816,0.0,0.5599841108548561,0.0
9.815515791898173,0.0,0.818152710732005,0.0
14.917885130946747,0.0,0.5649546367543464,0.0
10.105764794791078,0.0,0.8021031887407393,0.0
15.033684570515554,0.0,0.5753701891654575,0.0
10.409285170299288,0.0,0.7926572663475974,0.0
15.1459704249866,0.0,0.5884029733905418,0.0
10.71366416491107,0.0,0.7852441693484468,0.0
15.250426668336555,0.0,0.6014001293328688,0.0
11.012908563961133,0.0,0.7796231847385503,0.0
15.341162277179428,0.0,0.6141717258549677,0.0
11.297284630338632,0.0,0.7754871497236671,0.0
15.419101607717122,0.0,0.6267317463755225,0.0
11.572252806598298,0.0,0.7730166784182408,0.0
15.491076105515186,0.0,0.6409170660679169,0.0
11.839920189659379,0.0,0.7742208453677215,0.0
15.557156437306224,0.0,0.6562963385860486,0.0
12.096151685402116,0.0,0.7767565857956581,0.0
15.616022504521798,0.0,0.6715860680891758,0.0
12.340132985740345,0.0,0.7804986105845276,0.0
15.667811352204293,0.0,0.6868898844802029,0.0
12.570680421685724,0.0,0.7856754270205486,0.0
15.712436198789304,0.0,0.7026052983001024,0.0
12.788436775386124,0.0,0.7920261160812053,0.0
15.751021622338412,0.0,0.718569444597607,0.0
12.99230996217134,0.0,0.8000235025059305,0.0
15.783426581055998,0.0,0.7351960361626781,0.0
13.18423825224262,0.0,0.809031585492927,0.0
15.811890309955036,0.0,0.7517859332474688,0.0
13.365116623614503,0.0,0.81880607154493,0.0
15.836935500672798,0.0,0.7683562515217586,0.0
13.535521267332427,0.0,0.8292812865248519,0.0
15.859137896477856,0.0,0.7849226406109904,0.0
13.696109077017038,0.0,0.840397914138391,0.0
15.8790708167335,0.0,0.8014991063707217,0.0
13.847577646669533,0.0,0.8521024006427261,0.0
15.897291819607851,0.0,0.8180980372923655,0.0
13.990645049568197,0.0,0.8643463594962819,0.0
15.913967172125572,0.0,0.8346142333663779,0.0
14.106245734669578,0.0,0.8711684881988839,0.0
15.891067233696253,0.0,0.8391986388541172,0.0
14.19456053661753,0.0,0.8726662059294644,0.0
15.866317010962936,0.0,0.8438270434122032,0.0
14.274985858050059,0.0,0.8744976838898938,0.0
15.840196397113196,0.0,0.8485145166144944,0.0
14.348217876911212,0.0,0.8766483662135387,0.0
15.81313437143479,0.0,0.8532714127859912,0.0
14.414937477709946,0.0,0.8791067834477004,0.0
15.785564972576953,0.0,0.8581131076351526,0.0
14.475655302586931,0.0,0.8819164829955078,0.0
15.757449359485147,0.0,0.8631896015297611,0.0
14.530828181535695,0.0,0.8851478513716291,0.0
15.729601977449645,0.0,0.8684233930995523,0.0
14.581539647486146,0.0,0.8886782137662648,0.0
15.702454394350358,0.0,0.8737848013942543,0.0
14.628321474532534,0.0,0.8924981022448081,0.0
15.676280631320385,0.0,0.8792795315662445,0.0
14.671780548404561,0.0,0.8966697483589393,0.0
15.651633777199203,0.0,0.8851354011706208,0.0
14.712680070294788,0.0,0.9013443539222218,0.0
15.628684216107688,0.0,0.8912259388851382,0.0
14.751258702578879,0.0,0.906301028041839,0.0
15.607545867620713,0.0,0.8974791370399172,0.0
14.787935182498536,0.0,0.9115316948872215,0.0
15.588411136372782,0.0,0.9038975492002747,0.0
14.823117244283008,0.0,0.9170287391208881,0.0
15.571460363490646,0.0,0.9104830300656757,0.0
14.85718615667157,0.0,0.9227848008314135,0.0
15.556857201124833,0.0,0.9172368602486167,0.0
14.890135341926763,0.0,0.928877535763235,0.0
15.545614878515725,0.0,0.9243229021352031,0.0
14.925723056254201,0.0,0.9352840083629154,0.0
15.538385395210819,0.0,0.9315657403093754,0.0
14.960062917049566,0.0,0.9419248284604238,0.0
15.528080336042866,0.0,0.9379476591617855,0.0
14.976054131565858,0.0,0.9448055562680715,0.0
15.498001416331492,0.0,0.9395343215279754,0.0
14.982211726452798,0.0,0.9459110559284123,0.0
15.468825587052683,0.0,0.9412252442601563,0.0
14.987079375785958,0.0,0.94716858059624,0.0
15.440797366538341,0.0,0.943023551769399,0.0
14.991026059874805,0.0,0.9485769585030767,0.0
15.414131969483664,0.0,0.9449318345246791,0.0
14.994389224323704,0.0,0.9501349488076962,0.0
15.389022059914524,0.0,0.9469522908373016,0.0
14.997478136476875,0.0,0.9518412589258577,0.0
15.365640469566811,0.0,0.9490867709609799,0.0
15.000576426846486,0.0,0.9536945549653368,0.0
15.344142332300649,0.0,0.9513368123130296,0.0
15.003944287315072,0.0,0.9556934673163784,0.0
15.325488729320872,0.0,0.9537289731803068,0.0
15.013051141834378,0.0,0.9580052499081254,0.0
15.317045263284735,0.0,0.9565186718452161,0.0
15.026499494430029,0.0,0.9606292705370393,0.0
15.3107462164194,0.0,0.9594944137529017,0.0
15.040711578619034,0.0,0.963462575103298,0.0
15.307141760525104,0.0,0.9626513828688084,0.0
15.056983277091096,0.0,0.9664888460535619,0.0
15.306675032870869,0.0,0.9659801367640478,0.0
15.074862173061122,0.0,0.9697071651922052,0.0
15.309028428556214,0.0,0.9694823235143484,0.0
15.094433345087063,0.0,0.9731159284788897,0.0
15.31425556431232,0.0,0.9731575893562403,0.0
15.115856890637192,0.0,0.9767131597086686,0.0
15.322441471298045,0.0,0.9770052580915669,0.0
15.139287680879303,0.0,0.9804967363110867,0.0
15.333666091735594,0.0,0.9810244047477084,0.0
15.16486789006205,0.0,0.9844644031545924,0.0
15.348001207406124,0.0,0.985213875800133,0.0
15.192727219307052,0.0,0.988613785789258,0.0
15.365510828534747,0.0,0.9895723105904003,0.0
15.222983851707669,0.0,0.9929424038779785,0.0
15.383538610136794,0.0,0.9938313718952022,0.0
15.24790235355748,0.0,0.996673875019427,0.0
15.397197439967337,0.0,0.9974925767486544,0.0
15.272696607844084,0.0,1.0002944017168527,0.0
15.41377425124476,0.0,1.001259255581719,0.0
15.299777459519941,0.0,1.004028291361987,0.0
15.433311998152776,0.0,1.0051305871157132,0.0
15.329226010796166,0.0,1.007873972929959,0.0
15.455845175811946,0.0,1.0091056698551992,0.0
15.361115434849857,0.0,1.0118298439881213,0.0
15.4814038564342,0.0,1.0131835134318101,0.0
15.395512147170255,0.0,1.0158942722006021,0.0
15.51001430608862,0.0,1.0173630470178192,0.0
15.432476412363918,0.0,1.0200656000121997,0.0
15.54169937485641,0.0,1.0216431283363279,0.0
15.47206287476032,0.0,1.0243421492221294,0.0
15.576478841979494,0.0,1.0260225520645911,0.0
15.514321043641,0.0,1.0287222252326893,0.0
15.614369728776257,0.0,1.0305000575901948,0.0
15.55929573790945,0.0,1.0332041209765872,0.0
15.65538658246832,0.0,1.0350743361599761,0.0
15.60702749343171,0.0,1.0377861205417382,0.0
15.69954173338621,0.0,1.0397440374642846,0.0
15.657552936004851,0.0,1.0424665025122153,0.0
15.74684552783155,0.0,1.0445077756963443,0.0
15.710905122707494,0.0,1.0472435430429294,0.0
15.797306538703888,0.0,1.0493641351236633,0.0
15.767113854192562,0.0,1.0521155186846198,0.0
15.850931755846108,0.0,1.054311675205845,0.0
15.826205960296297,0.0,1.057080708974837,0.0
15.907726757910579,0.0,1.0593489352908423,0.0
15.888205561161957,0.0,1.062137398809811,0.0
15.96769586740581,0.0,1.0644744389195708,0.0
15.953134305912636,0.0,1.0672838806112737,0.0
16.030842290452803,0.0,1.0696866977667794,0.0
